id	file	line	kind	voice	source	translation
noel1_001.dsf:410	noel1_001.dsf	410	dialogue	vfnoel1_001rri000	「ひとーつ」	「一——」
noel1_001.dsf:416	noel1_001.dsf	416	dialogue	vfnoel1_001rri001	「ふたーつ」	「二——」
noel1_001.dsf:423	noel1_001.dsf	423	dialogue	vfnoel1_001rri002	「みーっつ」	「三——」
noel1_001.dsf:429	noel1_001.dsf	429	narration		　鎮魂の鐘が、三度鳴った。	镇魂钟敲响了三次。
noel1_001.dsf:431	noel1_001.dsf	431	narration		　淡い余韻を吹き飛ばしたのは、冷たく湿った秋の風。	吹散那淡淡余韵的，是寒冷而湿润的秋风。
noel1_001.dsf:435	noel1_001.dsf	435	dialogue	vfnoel1_001rri003	「理理は、百まで、数えられる」	「理理能数到一百」
noel1_001.dsf:438	noel1_001.dsf	438	narration		　そっと呟いてみた。	她试着轻声说了一句。
noel1_001.dsf:440	noel1_001.dsf	440	narration		　しかし大人たちは皆、理理には分からない話ばかりしていて、理理の言葉を掬(すく)い上げてくれる者はそこにはいなかった。	可大人们谈的尽是理理听不懂的话，在场没有一个人愿意接住理理的话。
noel1_001.dsf:442	noel1_001.dsf	442	narration		　――今日は、つまらない。	――今天，真无聊。
noel1_001.dsf:444	noel1_001.dsf	444	narration		　今にも雨が零れ落ちそうな灰色の雲を見上げ、薄桃色の唇をとがらせる。	她仰望着仿佛随时会落下雨滴的灰云，撅起淡粉色的嘴唇。
noel1_001.dsf:452	noel1_001.dsf	452	dialogue	vfnoel1_001rri004	「こんな暗い朝は嫌い」	「讨厌这么阴暗的早晨」
noel1_001.dsf:455	noel1_001.dsf	455	narration		　始まり、という気がしないから。	因为一点也没有“开始”的感觉。
noel1_001.dsf:459	noel1_001.dsf	459	dialogue	vfnoel1_001rri005	「こんな真っ黒な服も嫌い」	「也讨厌这种黑漆漆的衣服」
noel1_001.dsf:462	noel1_001.dsf	462	narration		　まるで自分が影になったみたいだから。	因为感觉自己简直变成了影子。
noel1_001.dsf:464	noel1_001.dsf	464	narration		　春から通い始めた小学校の、緑のキュロットの制服の方がまだましかもしれない。	也许还是春天入学后穿的那套小学绿色裙裤制服好些。
noel1_001.dsf:471	noel1_001.dsf	471	narration		　ワンピースの裾をつまみ、クルリと回ってみる。だけど無愛想なプリーツが乱れるばかりで、揺れるスカートは少しも綺麗じゃない。	她捏起连衣裙的裙摆，转了一圈。可只是让呆板的褶皱变得凌乱，摇曳的裙摆一点也不漂亮。
noel1_001.dsf:473	noel1_001.dsf	473	narration		　はき慣れていない皮の靴は、全然サイズが合っていなくて、踵もつま先もきりきりと痛む。	穿不习惯的皮鞋完全不合脚，脚后跟和脚趾都一阵阵作痛。
noel1_001.dsf:475	noel1_001.dsf	475	narration		　お手伝いさんがつけてくれた黒いサテンのカチューシャは、耳の後ろに食い込んでる。	女佣替她戴上的黑色缎面发箍，紧紧勒进了耳后。
noel1_001.dsf:477	noel1_001.dsf	477	narration		　おろしたてのソックスは脛(すね)をぎゅーぎゅーに締め付けて、さっきからなんだか痒いのだ。	崭新的袜子把小腿勒得紧紧的，从刚才起就莫名有些发痒。
noel1_001.dsf:479	noel1_001.dsf	479	narration		　いいことなんて、なんにもない。	好事什么的，一件也没有。
noel1_001.dsf:481	noel1_001.dsf	481	narration		　つまらなくてつまらなくて、退屈。	好无聊，好无聊，真没劲。
noel1_001.dsf:489	noel1_001.dsf	489	dialogue	vfnoel1_001rri006	「こんなの退屈、退、屈、いや、いーやー、つ、ま、ん、な、い」	「这样好无聊，无、聊，讨厌，讨——厌——，没、意、思」
noel1_001.dsf:492	noel1_001.dsf	492	narration		　最近凝っている、即興の作詞作曲だ。	这是她最近迷上的即兴作词作曲。
noel1_001.dsf:494	noel1_001.dsf	494	narration		　自作の歌を口ずさみながら、理理は黒の葬列から一人抜け出した。	理理哼着自编的歌，独自从黑色的送葬队伍中溜了出来。
noel1_001.dsf:496	noel1_001.dsf	496	narration		　歩道の脇の植え込みに歩み寄る。	走向人行道旁的灌木丛。
noel1_001.dsf:498	noel1_001.dsf	498	narration		　瑞々しい緑の絨毯には、小さな白い花があちこちに散っていた。それはとてもかわいらしくて、スカートを広げて座り込む。	鲜嫩的绿毯上，到处散落着朵朵白色小花。那模样可爱极了，她便展开裙摆坐了下来。
noel1_001.dsf:500	noel1_001.dsf	500	narration		　一輪を摘み取った。だが、	她摘下一朵花。可是——
noel1_001.dsf:509	noel1_001.dsf	509	dialogue	vfnoel1_001rri007	「……うあ」	「……呜啊」
noel1_001.dsf:512	noel1_001.dsf	512	narration		　指先には、気味の悪い感触。	指尖上传来令人不快的触感。
noel1_001.dsf:514	noel1_001.dsf	514	narration		　幼い眉をひそめ、花を放り捨てて指を見た。	她皱起稚嫩的眉，扔掉花，低头看向手指。
noel1_001.dsf:516	noel1_001.dsf	516	narration		　乳白色の汁が、べっとりと小さな指先を汚していた。	乳白色的汁液黏糊糊地沾满了小小的指尖。
noel1_001.dsf:518	noel1_001.dsf	518	narration		　動きにくくて大嫌いなワンピースの裾でそれを拭う。	她用那条穿着碍事、自己又讨厌透了的连衣裙裙摆将汁液擦掉。
noel1_001.dsf:528	noel1_001.dsf	528	narration		　似ていた。	很像。
noel1_001.dsf:530	noel1_001.dsf	530	narration		　たくさんの花で飾られた棺に、横たえられた母の亡骸。	躺在饰满鲜花的棺木中的母亲遗体。
noel1_001.dsf:532	noel1_001.dsf	532	narration		　もう死んでる？　と尋ねたら、父は黙って頷いた。	她问“已经死了吗？”，父亲只是默默地点了点头。
noel1_001.dsf:534	noel1_001.dsf	534	narration		　死ぬ。	死去。
noel1_001.dsf:536	noel1_001.dsf	536	narration		　死んだ。	死了。
noel1_001.dsf:538	noel1_001.dsf	538	narration		　死んでいる。	已经死了。
noel1_001.dsf:540	noel1_001.dsf	540	narration		　死ね。	去死。
noel1_001.dsf:542	noel1_001.dsf	542	narration		　聞いたことはあるけれど、理理には意味が良く分からない言葉の群れ。	这些说法她都听过，可理理并不真正明白它们的意思。
noel1_001.dsf:551	noel1_001.dsf	551	narration		　母の口元に、触れてみた。	她试着碰了碰母亲的唇边。
noel1_001.dsf:553	noel1_001.dsf	553	narration		　今にも言葉を語り出しそうに、口紅で艶めく唇は、生きていたときよりよほど生々しい。	涂着口红、泛着光泽的双唇仿佛随时会开口说话，比活着时还要鲜活逼真。
noel1_001.dsf:555	noel1_001.dsf	555	narration		　しかし触れても、冷たく、固い。指先に残ったのは、ゴムみたいな弾力と、脂っこい化粧品のぬめり。	可摸上去，却又冷又硬。指尖留下的，只有橡胶般的弹性和油腻化妆品的滑腻感。
noel1_001.dsf:557	noel1_001.dsf	557	narration		　死だ、と理理は思った。	理理想，这就是“死”。
noel1_001.dsf:559	noel1_001.dsf	559	narration		　あの気持ち悪さに、よく似ていた。	和那种恶心的感觉很像。
noel1_001.dsf:561	noel1_001.dsf	561	narration		　汚された指先を、鼻に近づける。	把被弄脏的指尖凑近鼻子。
noel1_001.dsf:563	noel1_001.dsf	563	narration		　匂いをかいだ。	她嗅了嗅。
noel1_001.dsf:570	noel1_001.dsf	570	narration		　吐いた。	她吐了。
noel1_001.dsf:572	noel1_001.dsf	572	narration		"　青臭くて、嫌なにおい。気持ちの悪さは ""死"" にそっくりだ。"	一股青草般的难闻气味。那种恶心感，和“死”一模一样。
noel1_001.dsf:584	noel1_001.dsf	584	dialogue	vfnoel1_001rri008	「うえっ……ぐ」	「呕……呃」
noel1_001.dsf:587	noel1_001.dsf	587	narration		　二時間前に食べたトーストとスープが、ドボ、と喉から溢れ出す。トマト、チーズ、パンの耳。黄色いの、赤いの、茶色いの――すっぱい、そしてすごく苦い。	两小时前吃下的吐司和汤，哗啦一下从喉咙里涌了出来。番茄、奶酪、面包边。黄色的、红色的、褐色的——酸酸的，而且特别苦。
noel1_001.dsf:589	noel1_001.dsf	589	narration		　だめだ。	不行。
noel1_001.dsf:591	noel1_001.dsf	591	narration		　また今日も、吐いてしまった。	今天又吐了。
noel1_001.dsf:602	noel1_001.dsf	602	dialogue	vfnoel1_001rri009	「うあー……あ」	「呜啊——……啊」
noel1_001.dsf:605	noel1_001.dsf	605	narration		　口の端から垂れ下がる粘糸を、袖で拭う。	她用袖子擦去垂在嘴角的黏液细丝。
noel1_001.dsf:607	noel1_001.dsf	607	narration		　吐くといつも、母は怒り狂った。今もなお、耳が痛くなるような甲高い声の記憶は、とても鮮明で――	每当她呕吐，母亲都会勃然大怒。直到现在，那尖锐得刺痛耳膜的嗓音仍清晰地留在记忆中——
noel1_001.dsf:609	noel1_001.dsf	609	narration		　――汚い！	——真脏！
noel1_001.dsf:611	noel1_001.dsf	611	narration		　なんでよりによって食事中に目の前で吐くのよ！　ちょっと誰か早く始末して！　いいえ違う、その子もどっかに連れてっちゃってよ！　もーいいから急いで誰か早くいいから臭いのよもういやせっかくの休みなのにっ！	为什么偏偏要在吃饭时当着我的面吐啊！快来个人收拾干净！不对，把那孩子也带走，随便带到哪儿去！够了，快点！谁都好，快点啊！臭死了，我受够了，明明是难得的假日！
noel1_001.dsf:613	noel1_001.dsf	613	narration		　せっかくママがパパと一緒にいられるのになんで邪魔するのよぉっ！！	妈妈好不容易才能和爸爸待在一起，你为什么偏要来碍事啊！！
noel1_001.dsf:615	noel1_001.dsf	615	narration		　――そう。そういう声。	——对。就是那样的声音。
noel1_001.dsf:622	noel1_001.dsf	622	narration		　不思議だった。	真奇怪。
noel1_001.dsf:624	noel1_001.dsf	624	narration		　母のことは、好きだった。それなのに、父よりよほど忙しく、めったに会えない母が近くにいるときに限って、なぜだか嘔吐してしまうのだ。	她明明喜欢母亲。可母亲比父亲忙得多，难得待在她身边时，她却总会莫名其妙地呕吐。
noel1_001.dsf:626	noel1_001.dsf	626	narration		　今もそうだ。母のことを思い出して、吐いた。	现在也一样。只是想起母亲，她就吐了。
noel1_001.dsf:628	noel1_001.dsf	628	narration		　父は理理が吐くたびに、緊張しちゃったかな、と背中をなでてくれたけれど。	每当理理呕吐，父亲都会抚着她的背问：‘是不是太紧张了？’可是——
noel1_001.dsf:630	noel1_001.dsf	630	narration		　緊張。	紧张。
noel1_001.dsf:632	noel1_001.dsf	632	narration		　そうなのだろうか。そうかもしれない。よくわからない。	真是这样吗？也许吧。她也不太明白。
noel1_001.dsf:634	noel1_001.dsf	634	narration		　自分には難しすぎると理理は思う。	理理觉得，这件事对自己来说太难懂了。
noel1_001.dsf:636	noel1_001.dsf	636	narration		　こんなことを考えるのは、あと、そう、十年先でいいはず。	这种事，应该等到……对，十年以后再想也不迟。
noel1_001.dsf:649	noel1_001.dsf	649	dialogue	vfnoel1_001rri010	「……きもち……わる……ぐ、ぅ」	「……好……恶心……呃、呜」
noel1_001.dsf:652	noel1_001.dsf	652	narration		　胃がもう一度収縮する。引き絞られるような痛みに、理理は小さな身体を折り畳む。グエ、と空気が喉から抜けて、今度は泡立った透明の粘液が口から溢れた。	胃部再次收缩。仿佛被绞紧般的剧痛让理理折起小小的身体。‘呃啊’一声，空气从喉咙逸出；这一次，从口中涌出的是泛着泡沫的透明黏液。
noel1_001.dsf:660	noel1_001.dsf	660	dialogue	vfnoel1_001rri011	「ぅあー……はっ、はぁ、はぁ、はぁ……っ」	「呜啊——……哈、哈啊、哈啊、哈啊……」
noel1_001.dsf:663	noel1_001.dsf	663	narration		　青々とした草花の葉を、ボタリ、ボタリと重い雫が揺らす。	啪嗒、啪嗒，沉重的水滴打得青翠的草叶一阵摇晃。
